engagement_score,name,reply_text,stream_id,tweet_url
37943.64114728111,Donald Trump,"Try that now, it would not happen, all you would be denied. Have some compassion and recognize that these migrants did it the legal way, through a point of entry, that is closed to them. So what is the alternative? Ask yourself, what would my mother have done given this situation",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,Listen... I am a survivor of the ongoing Christian genocide but we did not & never will storm the borders of another neighboring country to force our way to enter. My Assyrian Nation are scattered many still in Refugee camps yet still follow the law of that country.,1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,"U are selfish just like trump,  do u know what people are going trough,  to a point that u have to live for days without food or eat dirth just to survive.",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,"Are you asking if I understand suffering?What part of ""I am a survivor"" do you not understand? I am an activist/advocate working to help people stuck in Hellholes to find LEGAL WAY to get them to safety. How many calls do you get at 3 AM form people in refugee camps? I get many",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,"Is asylum the legal way?

Like said before, try it now and Trump would tell you ""stay in the country you came from and come in through a system of merit""",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
25545.979807931657,Donald Trump,Who else agrees PRESIDENT TRUMP is the Best President ever? ,1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,"I love President Trump like family, cause he loves my family like his own. 

KEEP AMERICA GREAT!",1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,"I LOVE MY GOD 
I LOVE MY COUNTRY 
AND 
I LOVE MY PRESIDENT",1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,This is clearly sarcasm.,1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,I doubt it very much. So many posts saying he’s the greatest pres everrr. I feel like I’m stuck in a twilight zone episode.,1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,"I hear you, it’s been documented as Trump Derangement Syndrome(TDS).  Take 2 red pills and #walkaway in the morning.",1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,Is Flints water great yet?,1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,Ask the Democrats that have run that town for the last 50 plus years.,1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,You do realize I hope that the Flint debacle got started when the Republican governor appointed an emergency manager,1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,I left that dying town in 1995. The problem started way before that. The Governor had to send in an Emergency Manager because the lefty powers that be mucked everything up.,1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,"THANK YOU

I SEE Q PEOPLE",1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
25545.979807931657,Donald Trump,Who the hell sticks around when they can’t get in? PATRIOTS DO!  awesome crowd Michigan!,1111458352192618496,https://twitter.com/realDonaldTrump/status/1111458352192618496
